episode,reward,avg_reward
379.0,0.0,0.02
380.0,0.0,0.02
381.0,0.0,0.02
382.0,0.0,0.02
383.0,0.0,0.02
384.0,0.0,0.02
385.0,0.0,0.02
386.0,0.0,0.02
387.0,0.0,0.02
388.0,0.0,0.02
389.0,1.0,0.03
390.0,0.0,0.03
391.0,0.0,0.03
392.0,0.0,0.03
393.0,0.0,0.03
394.0,0.0,0.03
395.0,0.0,0.02
396.0,0.0,0.02
397.0,0.0,0.02
398.0,0.0,0.02
399.0,0.0,0.02
400.0,0.0,0.02
401.0,0.0,0.02
402.0,0.0,0.02
403.0,0.0,0.02
404.0,0.0,0.02
405.0,0.0,0.02
406.0,0.0,0.02
407.0,0.0,0.02
408.0,0.0,0.02
409.0,0.0,0.02
410.0,0.0,0.02
411.0,0.0,0.02
412.0,0.0,0.02
413.0,0.0,0.02
414.0,0.0,0.02
415.0,0.0,0.02
416.0,0.0,0.02
417.0,0.0,0.02
418.0,0.0,0.02
419.0,0.0,0.02
420.0,0.0,0.02
421.0,0.0,0.02
422.0,0.0,0.02
423.0,0.0,0.02
424.0,0.0,0.02
425.0,0.0,0.02
426.0,0.0,0.02
427.0,0.0,0.02
428.0,0.0,0.02
429.0,0.0,0.02
430.0,0.0,0.02
431.0,1.0,0.03
432.0,1.0,0.04
433.0,0.0,0.04
434.0,0.0,0.04
435.0,0.0,0.04
436.0,0.0,0.04
437.0,0.0,0.04
438.0,0.0,0.04
439.0,0.0,0.04
440.0,0.0,0.04
441.0,0.0,0.04
442.0,0.0,0.04
443.0,0.0,0.04
444.0,0.0,0.04
445.0,1.0,0.05
446.0,0.0,0.05
447.0,0.0,0.05
448.0,0.0,0.04
449.0,0.0,0.04
450.0,0.0,0.04
451.0,0.0,0.04
452.0,0.0,0.04
453.0,0.0,0.04
454.0,0.0,0.04
455.0,0.0,0.04
456.0,0.0,0.04
457.0,0.0,0.04
458.0,0.0,0.04
459.0,0.0,0.04
460.0,0.0,0.04
461.0,0.0,0.04
462.0,0.0,0.04
463.0,0.0,0.04
464.0,0.0,0.04
465.0,0.0,0.04
466.0,0.0,0.04
467.0,0.0,0.04
468.0,0.0,0.04
469.0,0.0,0.04
470.0,0.0,0.04
471.0,0.0,0.04
472.0,0.0,0.04
473.0,0.0,0.04
474.0,0.0,0.04
475.0,0.0,0.04
476.0,0.0,0.04
477.0,0.0,0.04
478.0,0.0,0.04
479.0,1.0,0.05
480.0,0.0,0.05
481.0,0.0,0.05
482.0,0.0,0.05
483.0,0.0,0.05
484.0,0.0,0.05
485.0,0.0,0.05
486.0,0.0,0.05
487.0,0.0,0.05
488.0,0.0,0.05
489.0,0.0,0.04
490.0,0.0,0.04
491.0,0.0,0.04
492.0,1.0,0.05
493.0,0.0,0.05
494.0,0.0,0.05
495.0,0.0,0.05
496.0,0.0,0.05
497.0,0.0,0.05
498.0,0.0,0.05
499.0,0.0,0.05
500.0,0.0,0.05
501.0,0.0,0.05
502.0,0.0,0.05
503.0,0.0,0.05
504.0,0.0,0.05
505.0,0.0,0.05
506.0,0.0,0.05
507.0,0.0,0.05
508.0,0.0,0.05
509.0,0.0,0.05
510.0,0.0,0.05
511.0,0.0,0.05
512.0,0.0,0.05
513.0,0.0,0.05
514.0,0.0,0.05
515.0,0.0,0.05
516.0,0.0,0.05
517.0,0.0,0.05
518.0,0.0,0.05
519.0,0.0,0.05
520.0,0.0,0.05
521.0,0.0,0.05
522.0,0.0,0.05
523.0,0.0,0.05
524.0,0.0,0.05
525.0,0.0,0.05
526.0,0.0,0.05
527.0,0.0,0.05
528.0,0.0,0.05
529.0,0.0,0.05
530.0,0.0,0.05
531.0,0.0,0.04
532.0,0.0,0.03
533.0,0.0,0.03
534.0,0.0,0.03
535.0,0.0,0.03
536.0,0.0,0.03
537.0,0.0,0.03
538.0,0.0,0.03
539.0,0.0,0.03
540.0,1.0,0.04
541.0,0.0,0.04
542.0,0.0,0.04
543.0,0.0,0.04
544.0,0.0,0.04
545.0,0.0,0.03
546.0,0.0,0.03
547.0,1.0,0.04
548.0,0.0,0.04
549.0,1.0,0.05
550.0,0.0,0.05
551.0,0.0,0.05
552.0,0.0,0.05
553.0,0.0,0.05
554.0,1.0,0.06
555.0,0.0,0.06
556.0,0.0,0.06
557.0,0.0,0.06
558.0,0.0,0.06
559.0,0.0,0.06
560.0,0.0,0.06
561.0,0.0,0.06
562.0,0.0,0.06
563.0,0.0,0.06
564.0,0.0,0.06
565.0,1.0,0.07
566.0,0.0,0.07
567.0,1.0,0.08
568.0,0.0,0.08
569.0,0.0,0.08
570.0,0.0,0.08
571.0,0.0,0.08
572.0,0.0,0.08
573.0,0.0,0.08
574.0,0.0,0.08
575.0,0.0,0.08
576.0,0.0,0.08
577.0,0.0,0.08
578.0,0.0,0.08
579.0,0.0,0.07
580.0,0.0,0.07
581.0,0.0,0.07
582.0,0.0,0.07
583.0,0.0,0.07
584.0,0.0,0.07
585.0,0.0,0.07
586.0,0.0,0.07
587.0,0.0,0.07
588.0,0.0,0.07
589.0,0.0,0.07
590.0,0.0,0.07
591.0,0.0,0.07
592.0,0.0,0.06
593.0,0.0,0.06
594.0,0.0,0.06
595.0,0.0,0.06
596.0,0.0,0.06
597.0,0.0,0.06
598.0,0.0,0.06
599.0,0.0,0.06
600.0,0.0,0.06
601.0,0.0,0.06
602.0,0.0,0.06
603.0,0.0,0.06
604.0,0.0,0.06
605.0,0.0,0.06
606.0,0.0,0.06
607.0,0.0,0.06
608.0,0.0,0.06
609.0,0.0,0.06
610.0,0.0,0.06
611.0,0.0,0.06
612.0,0.0,0.06
613.0,0.0,0.06
614.0,0.0,0.06
615.0,0.0,0.06
616.0,0.0,0.06
617.0,0.0,0.06
618.0,0.0,0.06
619.0,0.0,0.06
620.0,0.0,0.06
621.0,0.0,0.06
622.0,0.0,0.06
623.0,0.0,0.06
624.0,0.0,0.06
625.0,0.0,0.06
626.0,0.0,0.06
627.0,0.0,0.06
628.0,0.0,0.06
629.0,0.0,0.06
630.0,0.0,0.06
631.0,0.0,0.06
632.0,0.0,0.06
633.0,0.0,0.06
634.0,0.0,0.06
635.0,0.0,0.06
636.0,0.0,0.06
637.0,0.0,0.06
638.0,0.0,0.06
639.0,0.0,0.06
640.0,0.0,0.05
641.0,0.0,0.05
642.0,0.0,0.05
643.0,0.0,0.05
644.0,0.0,0.05
645.0,0.0,0.05
646.0,0.0,0.05
647.0,0.0,0.04
648.0,0.0,0.04
649.0,1.0,0.04
650.0,0.0,0.04
651.0,0.0,0.04
652.0,0.0,0.04
653.0,0.0,0.04
654.0,1.0,0.04
655.0,0.0,0.04
656.0,0.0,0.04
657.0,0.0,0.04
658.0,0.0,0.04
659.0,0.0,0.04
660.0,0.0,0.04
661.0,0.0,0.04
662.0,0.0,0.04
663.0,0.0,0.04
664.0,0.0,0.04
665.0,1.0,0.04
666.0,0.0,0.04
667.0,0.0,0.03
668.0,0.0,0.03
669.0,0.0,0.03
670.0,0.0,0.03
671.0,0.0,0.03
672.0,0.0,0.03
673.0,0.0,0.03
674.0,1.0,0.04
675.0,0.0,0.04
676.0,0.0,0.04
677.0,0.0,0.04
678.0,0.0,0.04
679.0,1.0,0.05
680.0,1.0,0.06
681.0,0.0,0.06
682.0,0.0,0.06
683.0,0.0,0.06
684.0,0.0,0.06
685.0,0.0,0.06
686.0,0.0,0.06
687.0,1.0,0.07
688.0,0.0,0.07
689.0,0.0,0.07
690.0,0.0,0.07
691.0,0.0,0.07
692.0,0.0,0.07
693.0,0.0,0.07
694.0,0.0,0.07
695.0,0.0,0.07
696.0,0.0,0.07
697.0,0.0,0.07
698.0,0.0,0.07
699.0,0.0,0.07
700.0,0.0,0.07
701.0,0.0,0.07
702.0,0.0,0.07
703.0,0.0,0.07
704.0,0.0,0.07
705.0,0.0,0.07
706.0,0.0,0.07
707.0,0.0,0.07
708.0,0.0,0.07
709.0,0.0,0.07
710.0,0.0,0.07
711.0,0.0,0.07
712.0,0.0,0.07
713.0,0.0,0.07
714.0,0.0,0.07
715.0,0.0,0.07
716.0,0.0,0.07
717.0,0.0,0.07
718.0,0.0,0.07
719.0,0.0,0.07
720.0,0.0,0.07
721.0,0.0,0.07
722.0,0.0,0.07
723.0,0.0,0.07
724.0,0.0,0.07
725.0,1.0,0.08
726.0,0.0,0.08
727.0,0.0,0.08
728.0,0.0,0.08
729.0,0.0,0.08
730.0,0.0,0.08
731.0,0.0,0.08
732.0,0.0,0.08
733.0,0.0,0.08
734.0,0.0,0.08
735.0,0.0,0.08
736.0,0.0,0.08
737.0,1.0,0.09
738.0,0.0,0.09
739.0,0.0,0.09
740.0,0.0,0.09
741.0,0.0,0.09
742.0,0.0,0.09
743.0,0.0,0.09
744.0,0.0,0.09
745.0,0.0,0.09
746.0,1.0,0.1
747.0,0.0,0.1
748.0,1.0,0.11
749.0,0.0,0.1
750.0,0.0,0.1
751.0,0.0,0.1
752.0,0.0,0.1
753.0,0.0,0.1
754.0,0.0,0.09
755.0,0.0,0.09
756.0,0.0,0.09
757.0,0.0,0.09
758.0,0.0,0.09
759.0,0.0,0.09
760.0,0.0,0.09
761.0,0.0,0.09
762.0,0.0,0.09
763.0,1.0,0.1
764.0,0.0,0.1
765.0,0.0,0.09
766.0,0.0,0.09
767.0,0.0,0.09
768.0,0.0,0.09
769.0,0.0,0.09
770.0,0.0,0.09
771.0,0.0,0.09
772.0,1.0,0.1
773.0,0.0,0.1
774.0,0.0,0.09
775.0,0.0,0.09
776.0,0.0,0.09
777.0,0.0,0.09
778.0,0.0,0.09
779.0,0.0,0.08
780.0,0.0,0.07
781.0,0.0,0.07
782.0,0.0,0.07
783.0,0.0,0.07
784.0,0.0,0.07
785.0,0.0,0.07
786.0,0.0,0.07
787.0,0.0,0.06
788.0,0.0,0.06
789.0,0.0,0.06
790.0,0.0,0.06
791.0,0.0,0.06
792.0,0.0,0.06
793.0,0.0,0.06
794.0,0.0,0.06
795.0,0.0,0.06
796.0,0.0,0.06
797.0,0.0,0.06
798.0,0.0,0.06
799.0,0.0,0.06
800.0,0.0,0.06
801.0,0.0,0.06
802.0,0.0,0.06
803.0,0.0,0.06
804.0,0.0,0.06
805.0,0.0,0.06
806.0,0.0,0.06
807.0,0.0,0.06
808.0,0.0,0.06
809.0,0.0,0.06
810.0,0.0,0.06
811.0,0.0,0.06
812.0,0.0,0.06
813.0,0.0,0.06
814.0,0.0,0.06
815.0,0.0,0.06
816.0,0.0,0.06
817.0,0.0,0.06
818.0,0.0,0.06
819.0,0.0,0.06
820.0,0.0,0.06
821.0,0.0,0.06
822.0,0.0,0.06
823.0,0.0,0.06
824.0,0.0,0.06
825.0,0.0,0.05
826.0,0.0,0.05
827.0,0.0,0.05
828.0,1.0,0.06
829.0,0.0,0.06
830.0,0.0,0.06
831.0,0.0,0.06
832.0,0.0,0.06
833.0,0.0,0.06
834.0,0.0,0.06
835.0,0.0,0.06
836.0,0.0,0.06
837.0,0.0,0.05
838.0,0.0,0.05
839.0,1.0,0.06
840.0,0.0,0.06
841.0,0.0,0.06
842.0,0.0,0.06
843.0,1.0,0.07
844.0,0.0,0.07
845.0,0.0,0.07
846.0,0.0,0.06
847.0,0.0,0.06
848.0,0.0,0.05
849.0,0.0,0.05
850.0,0.0,0.05
851.0,0.0,0.05
852.0,0.0,0.05
853.0,0.0,0.05
854.0,0.0,0.05
855.0,0.0,0.05
856.0,0.0,0.05
857.0,0.0,0.05
858.0,0.0,0.05
859.0,0.0,0.05
860.0,0.0,0.05
861.0,0.0,0.05
862.0,0.0,0.05
863.0,0.0,0.04
864.0,0.0,0.04
865.0,0.0,0.04
866.0,0.0,0.04
867.0,0.0,0.04
868.0,0.0,0.04
869.0,1.0,0.05
870.0,0.0,0.05
871.0,0.0,0.05
872.0,0.0,0.04
873.0,0.0,0.04
874.0,0.0,0.04
875.0,0.0,0.04
876.0,0.0,0.04
877.0,0.0,0.04
878.0,0.0,0.04
879.0,0.0,0.04
880.0,0.0,0.04
881.0,0.0,0.04
882.0,0.0,0.04
883.0,0.0,0.04
884.0,0.0,0.04
885.0,0.0,0.04
886.0,0.0,0.04
887.0,0.0,0.04
888.0,0.0,0.04
889.0,0.0,0.04
890.0,0.0,0.04
891.0,0.0,0.04
892.0,0.0,0.04
893.0,0.0,0.04
894.0,0.0,0.04
895.0,0.0,0.04
896.0,0.0,0.04
897.0,0.0,0.04
898.0,0.0,0.04
899.0,0.0,0.04
900.0,1.0,0.05
901.0,0.0,0.05
902.0,0.0,0.05
903.0,0.0,0.05
904.0,0.0,0.05
905.0,0.0,0.05
906.0,0.0,0.05
907.0,0.0,0.05
908.0,0.0,0.05
909.0,0.0,0.05
910.0,0.0,0.05
911.0,0.0,0.05
912.0,0.0,0.05
913.0,0.0,0.05
914.0,0.0,0.05
915.0,0.0,0.05
916.0,0.0,0.05
917.0,0.0,0.05
918.0,0.0,0.05
919.0,0.0,0.05
920.0,0.0,0.05
921.0,1.0,0.06
922.0,0.0,0.06
923.0,0.0,0.06
924.0,0.0,0.06
925.0,0.0,0.06
926.0,0.0,0.06
927.0,0.0,0.06
928.0,0.0,0.05
929.0,0.0,0.05
930.0,1.0,0.06
931.0,0.0,0.06
932.0,0.0,0.06
933.0,0.0,0.06
934.0,0.0,0.06
935.0,0.0,0.06
936.0,0.0,0.06
937.0,0.0,0.06
938.0,0.0,0.06
939.0,0.0,0.05
940.0,0.0,0.05
941.0,0.0,0.05
942.0,0.0,0.05
943.0,0.0,0.04
944.0,0.0,0.04
945.0,0.0,0.04
946.0,0.0,0.04
947.0,0.0,0.04
948.0,1.0,0.05
949.0,0.0,0.05
950.0,0.0,0.05
951.0,0.0,0.05
952.0,0.0,0.05
953.0,0.0,0.05
954.0,0.0,0.05
955.0,0.0,0.05
956.0,0.0,0.05
957.0,0.0,0.05
958.0,0.0,0.05
959.0,0.0,0.05
960.0,0.0,0.05
961.0,0.0,0.05
962.0,0.0,0.05
963.0,0.0,0.05
964.0,0.0,0.05
965.0,0.0,0.05
966.0,0.0,0.05
967.0,0.0,0.05
968.0,0.0,0.05
969.0,0.0,0.04
970.0,0.0,0.04
971.0,0.0,0.04
972.0,0.0,0.04
973.0,0.0,0.04
974.0,1.0,0.05
975.0,0.0,0.05
976.0,0.0,0.05
977.0,0.0,0.05
978.0,0.0,0.05
979.0,0.0,0.05
980.0,0.0,0.05
981.0,0.0,0.05
982.0,0.0,0.05
983.0,1.0,0.06
984.0,0.0,0.06
985.0,0.0,0.06
986.0,1.0,0.07
987.0,0.0,0.07
988.0,0.0,0.07
989.0,1.0,0.08
990.0,0.0,0.08
991.0,0.0,0.08
992.0,0.0,0.08
993.0,0.0,0.08
994.0,1.0,0.09
995.0,0.0,0.09
996.0,0.0,0.09
997.0,0.0,0.09
998.0,0.0,0.09
999.0,0.0,0.09
1000.0,0.0,0.08
1001.0,0.0,0.08
1002.0,0.0,0.08
1003.0,0.0,0.08
1004.0,0.0,0.08
1005.0,0.0,0.08
1006.0,1.0,0.09
1007.0,0.0,0.09
1008.0,0.0,0.09
1009.0,0.0,0.09
1010.0,0.0,0.09
1011.0,0.0,0.09
1012.0,0.0,0.09
1013.0,0.0,0.09
1014.0,0.0,0.09
1015.0,0.0,0.09
1016.0,0.0,0.09
1017.0,0.0,0.09
1018.0,0.0,0.09
1019.0,0.0,0.09
1020.0,0.0,0.09
1021.0,0.0,0.08
1022.0,0.0,0.08
1023.0,0.0,0.08
1024.0,0.0,0.08
1025.0,0.0,0.08
1026.0,1.0,0.09
1027.0,0.0,0.09
1028.0,0.0,0.09
1029.0,0.0,0.09
1030.0,0.0,0.08
1031.0,0.0,0.08
1032.0,0.0,0.08
1033.0,0.0,0.08
1034.0,0.0,0.08
1035.0,0.0,0.08
1036.0,0.0,0.08
1037.0,0.0,0.08
1038.0,0.0,0.08
1039.0,0.0,0.08
1040.0,0.0,0.08
1041.0,0.0,0.08
1042.0,0.0,0.08
1043.0,0.0,0.08
1044.0,0.0,0.08
1045.0,1.0,0.09
1046.0,0.0,0.09
1047.0,0.0,0.09
1048.0,1.0,0.09
1049.0,0.0,0.09
1050.0,0.0,0.09
1051.0,0.0,0.09
1052.0,0.0,0.09
1053.0,0.0,0.09
1054.0,0.0,0.09
1055.0,0.0,0.09
1056.0,0.0,0.09
1057.0,0.0,0.09
1058.0,0.0,0.09
1059.0,0.0,0.09
1060.0,0.0,0.09
1061.0,0.0,0.09
1062.0,0.0,0.09
1063.0,0.0,0.09
1064.0,0.0,0.09
1065.0,0.0,0.09
1066.0,0.0,0.09
1067.0,0.0,0.09
1068.0,0.0,0.09
1069.0,0.0,0.09
1070.0,0.0,0.09
1071.0,0.0,0.09
1072.0,0.0,0.09
1073.0,0.0,0.09
1074.0,0.0,0.08
1075.0,0.0,0.08
1076.0,0.0,0.08
1077.0,1.0,0.09
1078.0,0.0,0.09
1079.0,0.0,0.09
1080.0,0.0,0.09
1081.0,0.0,0.09
1082.0,0.0,0.09
1083.0,0.0,0.08
1084.0,0.0,0.08
1085.0,0.0,0.08
1086.0,0.0,0.07
1087.0,0.0,0.07
1088.0,1.0,0.08
1089.0,0.0,0.07
1090.0,0.0,0.07
1091.0,0.0,0.07
1092.0,0.0,0.07
1093.0,0.0,0.07
1094.0,0.0,0.06
1095.0,0.0,0.06
1096.0,0.0,0.06
1097.0,0.0,0.06
1098.0,0.0,0.06
1099.0,0.0,0.06
1100.0,0.0,0.06
1101.0,0.0,0.06
1102.0,0.0,0.06
1103.0,0.0,0.06
1104.0,0.0,0.06
1105.0,0.0,0.06
1106.0,0.0,0.05
1107.0,0.0,0.05
1108.0,0.0,0.05
1109.0,0.0,0.05
1110.0,0.0,0.05
1111.0,0.0,0.05
1112.0,0.0,0.05
1113.0,0.0,0.05
1114.0,0.0,0.05
1115.0,0.0,0.05
1116.0,0.0,0.05
1117.0,1.0,0.06
1118.0,1.0,0.07
1119.0,0.0,0.07
1120.0,0.0,0.07
1121.0,1.0,0.08
1122.0,0.0,0.08
1123.0,0.0,0.08
1124.0,0.0,0.08
1125.0,0.0,0.08
1126.0,0.0,0.07
1127.0,0.0,0.07
1128.0,1.0,0.08
1129.0,0.0,0.08
1130.0,1.0,0.09
1131.0,0.0,0.09
1132.0,0.0,0.09
1133.0,0.0,0.09
1134.0,0.0,0.09
1135.0,0.0,0.09
1136.0,0.0,0.09
1137.0,1.0,0.1
1138.0,0.0,0.1
1139.0,0.0,0.1
1140.0,0.0,0.1
1141.0,0.0,0.1
1142.0,0.0,0.1
1143.0,0.0,0.1
1144.0,1.0,0.11
1145.0,0.0,0.1
1146.0,0.0,0.1
1147.0,0.0,0.1
1148.0,0.0,0.09
1149.0,0.0,0.09
